regulatoryGene	targetGene	weight
FBgn0040551	FBgn0038451	0.00576500418851254
FBgn0020381	FBgn0038451	0.00576500418851254
FBgn0030035	FBgn0028740	0.00576284904164977
FBgn0051862	FBgn0261547	0.00576180355152375
FBgn0037645	FBgn0039094	0.00576034843244725
FBgn0033544	FBgn0035563	0.00575974806300896
FBgn0266655	FBgn0266207	0.00575773638706611
FBgn0266258	FBgn0051824	0.00575759302798305
FBgn0266732	FBgn0051824	0.00575759302798305
FBgn0267684	FBgn0051824	0.00575759302798305
FBgn0003060	FBgn0260437	0.005756969673028
FBgn0039092	FBgn0260437	0.005756969673028
FBgn0267808	FBgn0039849	0.00575615207936604
FBgn0263869	FBgn0035068	0.0057548479656507
FBgn0000339	FBgn0052268	0.00575436090414687
FBgn0047092	FBgn0004188	0.00575369491289034
FBgn0266701	FBgn0265307	0.00575288127104157
FBgn0067311	FBgn0030566	0.00575221927816229
FBgn0086069	FBgn0033748	0.00575097225625009
FBgn0262576	FBgn0034569	0.00575039765174253
FBgn0265426	FBgn0031214	0.00575002674403948
FBgn0040233	FBgn0000395	0.0057494446220964
